trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
8439020,79,1,INBOUND-LINCOLN LOOP,,1,192647202,shp-79-18,1,1
5548010,22,4,OUTBOUND-KENNEDY CENTER,,0,192746801,shp-22-54,1,1
1700020,82,1,INBOUND-DOWNTOWN,,1,192615302,shp-82-11,1,1
1071070,39,2,INBOUND-DOWNTOWN,,1,192727707,shp-39-10,1,1
6717020,51,1,OUTBOUND-BRENTWOOD LOOP ,,0,192429402,shp-51-70,1,1
2755080,44,3,INBOUND-DOWNTOWN,,1,192886308,shp-44-10,1,1
3465080,28X,3,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,192922208,shp-28X-51,1,1
9667080,28X,3,INBOUND-DOWNTOWN,,1,192909508,shp-28X-01,1,1
945080,P68,3,INBOUND-DOWNTOWN,,1,192922908,shp-P68-18,1,1
11864010,61D,4,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192501101,shp-61D-51,1,1
12073020,91,1,OUTBOUND-VA HOSPITAL-ASPINWALL,,0,193162902,shp-91-68,1,1
11475020,P1,1,INBOUND-DOWNTOWN,,1,192614502,shp-P1-09,1,1
9316070,79,2,INBOUND-LINCOLN LOOP,,1,192663307,shp-79-18,1,1
11923010,82,4,INBOUND-DOWNTOWN,,1,192680901,shp-82-11,1,1
11972020,39,1,OUTBOUND-BROOKLINE,,0,192708802,shp-39-55,1,1
5072070,67,2,OUTBOUND-FORBES HOSPITAL VIA MONROEVILLE MALL,,0,192659907,shp-67-54,1,1
4428020,61B,1,INBOUND-DOWNTOWN,,1,192429302,shp-61B-02,1,1
9600080,79,3,INBOUND-LINCOLN LOOP,,1,192919408,shp-79-18,1,1
7568070,56,2,OUTBOUND-PENN STATE MCKEESPORT,,0,192470207,shp-56-01,1,1
9531070,71A,2,INBOUND-OAKLAND,,1,192658007,shp-71A-07,1,1
1894070,15,2,INBOUND-DOWNTOWN,,1,193298707,shp-15-01,1,1
7785070,88,2,INBOUND-DOWNTOWN,,1,192677507,shp-88-09,1,1
4186020,58,1,OUTBOUND-OAKLAND,,0,192632202,shp-58-51,1,1
6257070,14,2,INBOUND-ALLEGHENY STATION,,1,193310307,shp-14-07,1,1
4423070,71A,2,OUTBOUND-HIGHLAND PARK,,0,192669207,shp-71A-53,1,1
1097020,71D,1,INBOUND-OAKLAND,,1,192614602,shp-71D-07,1,1
13080080,48,3,INBOUND-DOWNTOWN,,1,192888708,shp-48-07,1,1
11117010,61B,4,OUTBOUND-BRADDOCK-SWISSVALE,,0,192499801,shp-61B-52,1,1
6276080,61C,3,INBOUND-PITTSBURGH VIA OAKLAND,,1,192792808,shp-61C-01,1,1
12655020,71C,1,INBOUND-OAKLAND,,1,192619402,shp-71C-08,1,1
11251080,G2,3,INBOUND-DOWNTOWN,,1,192886508,shp-G2-04,1,1
8422080,P1,3,INBOUND-DOWNTOWN,,1,192923508,shp-P1-09,1,1
1724080,13,3,INBOUND-DOWNTOWN,,1,193291608,shp-13-15,1,1
10535010,88,4,INBOUND-DOWNTOWN,,1,192691901,shp-88-09,1,1
4261070,56,2,INBOUND-DOWNTOWN,,1,192470907,shp-56-13,1,1
9255070,61D,2,INBOUND-OAKLAND,,1,192458107,shp-61D-01,1,1
13497010,71C,4,INBOUND-OAKLAND,,1,192692501,shp-71C-08,1,1
1390080,71D,3,OUTBOUND-WILKINSBURG STATION,,0,192915308,shp-71D-54,1,1
1593020,61B,1,INBOUND-DOWNTOWN,,1,192424302,shp-61B-01,1,1
4398070,74,2,INBOUND-EAST LIBERTY,,1,192674707,shp-74-02,1,1
11539070,12,2,INBOUND-DOWNTOWN,,1,193307607,shp-12-01,1,1
9413070,61D,2,INBOUND-OAKLAND,,1,192458107,shp-61D-01,1,1
1356020,16,1,INBOUND-DOWNTOWN,,1,193168402,shp-16-13,1,1
2452080,81,3,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192780608,shp-81-51,1,1
6702020,28X,1,INBOUND-DOWNTOWN,,1,192632902,shp-28X-01,1,1
1696080,13,3,OUTBOUND-WEST VIEW,,0,193291608,shp-13-70,1,1
10106080,8,3,OUTBOUND-WEST VIEW,,0,193288308,shp-8-62,1,1
4784020,64,1,OUTBOUND-WATERFRONT,,0,192451902,shp-64-51,1,1
3895020,81,1,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192449902,shp-81-51,1,1
8491080,71D,3,INBOUND-OAKLAND,,1,192915308,shp-71D-07,1,1
9081070,71B,2,INBOUND-DOWNTOWN,,1,192670507,shp-71B-02,1,1
1892080,64,3,OUTBOUND-WATERFRONT,,0,192786608,shp-64-51,1,1
11334070,48,2,OUTBOUND-SOUTH HILLS JUNCTION,,0,192734907,shp-48-56,1,1
8246070,91,2,OUTBOUND-VA HOSPITAL-ASPINWALL,,0,193311007,shp-91-68,1,1
4076010,8,4,OUTBOUND-WEST VIEW,,0,193272201,shp-8-62,1,1
10514010,71A,4,OUTBOUND-HIGHLAND PARK,,0,192690701,shp-71A-53,1,1
6876080,16,3,INBOUND-DOWNTOWN,,1,193287008,shp-16-13,1,1
6705010,61C,4,OUTBOUND-HOMESTEAD VIA OAKLAND,,0,192500801,shp-61C-51,1,1
8273080,83,3,INBOUND-DOWNTOWN,,1,192781408,shp-83-01,1,1
5836020,28X,1,INBOUND-DOWNTOWN,,1,192639902,shp-28X-01,1,1
11684080,71B,3,OUTBOUND-HIGHLAND PARK,,0,192915208,shp-71B-51,1,1
6666070,12,2,OUTBOUND-DOWNTOWN,,0,193294907,shp-12-52,1,1
8893080,P1,3,INBOUND-DOWNTOWN,,1,192923508,shp-P1-09,1,1
5723080,91,3,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193294608,shp-91-23,1,1
7490080,26,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,192885308,shp-26-51,1,1
2298070,44,2,OUTBOUND-ST CLAIR,,0,192739507,shp-44-16,1,1
12908080,88,3,INBOUND-DOWNTOWN,,1,192915008,shp-88-09,1,1
6247080,28X,3,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,192909508,shp-28X-51,1,1
5761080,14,3,OUTBOUND-AMBRIDGE,,0,193292008,shp-14-01,1,1
5044070,8,2,OUTBOUND-WEST VIEW,,0,193305207,shp-8-62,1,1
10646070,15,2,OUTBOUND-NORTH VIEW HEIGHTS - SUMMER HILL,,0,193308407,shp-15-51,1,1
5095010,1,4,OUTBOUND-TARENTUM,,0,193268201,shp-1-63,1,1
6726070,71B,2,OUTBOUND-HIGHLAND PARK,,0,192669707,shp-71B-51,1,1
6400070,71D,2,OUTBOUND-WILKINSBURG STATION,,0,192674107,shp-71D-54,1,1
10269070,54,2,OUTBOUND-BON AIR VIA POLISH HILL,,0,193314407,shp-54-52,1,1
10925080,79,3,OUTBOUND-WILKINSBURG STATION,,0,192919508,shp-79-64,1,1
7594080,16,3,INBOUND-DOWNTOWN,,1,193288708,shp-16-13,1,1
13576020,71A,1,OUTBOUND-HIGHLAND PARK,,0,192641602,shp-71A-53,1,1
10877020,52L,1,OUTBOUND-HOMEVILLE,,0,192415202,shp-52L-01,1,1
11467080,51,3,OUTBOUND-WEST MIFFLIN,,0,192774808,shp-51-68,1,1
9853020,75,1,INBOUND-SOUTH SIDE WORKS VIA OAKLAND,,1,192617302,shp-75-02,1,1
3922020,13,1,OUTBOUND-WEST VIEW,,0,193164702,shp-13-70,1,1
10511020,91,1,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193170302,shp-91-23,1,1
8012070,79,2,INBOUND-LINCOLN LOOP,,1,192670407,shp-79-18,1,1
3020020,67,1,INBOUND-DOWNTOWN VIA OAKLAND-SQ HILL,,1,192630602,shp-67-04,1,1
4105070,57,2,INBOUND-DOWNTOWN,,1,192477407,shp-57-01,1,1
6835020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,193131302,shp-40-55,1,1
3088070,64,2,OUTBOUND-WATERFRONT,,0,192481207,shp-64-51,1,1
879070,11,2,OUTBOUND-DOWNTOWN,,0,193304607,shp-11-01,1,1
5930070,14,2,INBOUND-ALLEGHENY STATION,,1,193296607,shp-14-07,1,1
958020,1,1,OUTBOUND-TARENTUM,,0,193153002,shp-1-63,1,1
8632010,88,4,OUTBOUND-BAKERY SQUARE,,0,192698501,shp-88-10,1,1
770020,G2,1,OUTBOUND-CARNEGIE,,0,192709902,shp-G2-53,1,1
7336080,64,3,INBOUND-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,,1,192774308,shp-64-01,1,1
5050070,P1,2,INBOUND-DOWNTOWN,,1,192656607,shp-P1-09,1,1
6551080,71C,3,INBOUND-OAKLAND,,1,192910108,shp-71C-08,1,1
5094020,86,1,INBOUND-DOWNTOWN,,1,192653702,shp-86-08,1,1
4837020,P1,1,OUTBOUND-SWISSVALE,,0,192611202,shp-P1-08,1,1
7800020,93,1,INBOUND-GLEN HAZEL VIA GREENFIELD,,1,192437102,shp-93-11,1,1
10116020,54,1,OUTBOUND-BON AIR VIA POLISH HILL,,0,193157402,shp-54-51,1,1
9076070,64,2,INBOUND-LAWRENCEVILLE VIA SQ HILL-SHADYSIDE-BLOOMFIELD,,1,192457307,shp-64-01,1,1
10832070,64,2,OUTBOUND-WATERFRONT,,0,192457207,shp-64-51,1,1
9244080,P68,3,INBOUND-DOWNTOWN,,1,192922908,shp-P68-18,1,1
2818010,56,4,INBOUND-DOWNTOWN,,1,192495901,shp-56-13,1,1
12046080,51,3,OUTBOUND-WEST MIFFLIN,,0,192782308,shp-51-68,1,1
12981080,54,3,OUTBOUND-SOUTH HILLS JCT VIA PENN AVE,,0,193286108,shp-54-53,1,1
10737080,91,3,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193281308,shp-91-23,1,1
4880010,61D,4,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192489201,shp-61D-51,1,1
10387020,89,1,INBOUND-EAST LIBERTY,,1,192632302,shp-89-06,1,1
5860070,81,2,INBOUND-DOWNTOWN VIA HILL DISTRICT,,1,192472507,shp-81-01,1,1
5500010,69,4,OUTBOUND-TRAFFORD VIA WILKINSBURG,,0,192690201,shp-69-52,1,1
12070070,56,2,OUTBOUND-PENN STATE MCKEESPORT,,0,192470607,shp-56-01,1,1
2950010,48,4,INBOUND-DOWNTOWN,,1,192745401,shp-48-07,1,1
7619080,2,3,INBOUND-DOWNTOWN VIA MILLVALE,,1,193279708,shp-2-02,1,1
6537020,40,1,INBOUND-DOWNTOWN,,1,193154202,shp-40-07,1,1
7803020,88,1,INBOUND-DOWNTOWN,,1,192642302,shp-88-09,1,1
469020,39,1,OUTBOUND-BROOKLINE,,0,192723602,shp-39-55,1,1
10913010,57,4,OUTBOUND-WATERFRONT,,0,192496501,shp-57-51,1,1
8164080,20,3,INBOUND-DOWNTOWN,,1,192880108,shp-20-01,1,1
5772020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,193154202,shp-40-55,1,1
13865020,82,1,OUTBOUND-LINCOLN,,0,192614802,shp-82-59,1,1
13027070,Y49,2,OUTBOUND-CENTURY SQUARE,,0,192467907,shp-Y49-52,1,1
3553020,13,1,OUTBOUND-WEST VIEW,,0,193129002,shp-13-70,1,1
13913020,65,1,INBOUND-DOWNTOWN,,1,192617602,shp-65-02,1,1
4830020,60,1,OUTBOUND-WALNUT-CRAWFORD VILLAGE,,0,192443602,shp-60-01,1,1
6258080,G2,3,OUTBOUND-CARNEGIE,,0,192886508,shp-G2-53,1,1
10088020,39,1,INBOUND-DOWNTOWN,,1,192707102,shp-39-10,1,1
1023020,71B,1,OUTBOUND-HIGHLAND PARK,,0,192644102,shp-71B-51,1,1
9356020,83,1,OUTBOUND-WHARTON SQ VIA OAKLAND,,0,192447002,shp-83-51,1,1
11788070,71D,2,OUTBOUND-WILKINSBURG STATION,,0,192673707,shp-71D-54,1,1
656070,15,2,OUTBOUND-NORTH VIEW HEIGHTS - SUMMER HILL,,0,193313407,shp-15-51,1,1
5493020,22,1,INBOUND-DOWNTOWN,,1,192715602,shp-22-06,1,1
4093070,75,2,OUTBOUND-WATERWORKS,,0,192674807,shp-75-25,1,1
3181020,24,1,OUTBOUND-WEST PARK,,0,192718602,shp-24-51,1,1
714020,82,1,OUTBOUND-LINCOLN,,0,192618602,shp-82-59,1,1
12913080,28X,3,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,192910908,shp-28X-51,1,1
6699070,P68,2,INBOUND-DOWNTOWN,,1,192656707,shp-P68-18,1,1
7369010,17,4,INBOUND-Downtown,,1,193269001,shp-17-09,1,1
10899020,71B,1,INBOUND-DOWNTOWN,,1,192631002,shp-71B-02,1,1
9077080,64,3,OUTBOUND-WATERFRONT,,0,192786708,shp-64-51,1,1
1220020,51,1,OUTBOUND-BRENTWOOD LOOP ,,0,192425702,shp-51-70,1,1
3981070,41,2,INBOUND-DOWNTOWN,,1,192737807,shp-41-01,1,1
10882070,20,2,INBOUND-DOWNTOWN,,1,192736607,shp-20-01,1,1
13808080,71A,3,OUTBOUND-HIGHLAND PARK,,0,192913608,shp-71A-53,1,1
1833070,43,2,INBOUND-DOWNTOWN,,1,192740507,shp-43-07,1,1
11246020,91,1,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193160702,shp-91-23,1,1
10281080,61C,3,INBOUND-PITTSBURGH VIA OAKLAND,,1,192790208,shp-61C-01,1,1
1040010,71B,4,INBOUND-DOWNTOWN,,1,192690401,shp-71B-02,1,1
14101080,40,3,INBOUND-DOWNTOWN,,1,193293208,shp-40-07,1,1
2376010,55,4,OUTBOUND-WEST MIFFLIN,,0,192502101,shp-55-55,1,1
12502020,8,1,INBOUND-DOWNTOWN,,1,193161502,shp-8-08,1,1
13834020,P16,1,OUTBOUND-PENN HILLS-LEECHBURG FLYER,,0,192616402,shp-P16-85,1,1
2092020,55,1,INBOUND-NORTH VERSAILLES,,1,192431602,shp-55-01,1,1
9119010,P1,4,INBOUND-DOWNTOWN,,1,192681801,shp-P1-09,1,1
5491070,71A,2,OUTBOUND-HIGHLAND PARK,,0,192658007,shp-71A-53,1,1
398020,51,1,OUTBOUND-WEST MIFFLIN,,0,192434502,shp-51-68,1,1
13211070,86,2,INBOUND-DOWNTOWN,,1,192675607,shp-86-08,1,1
10376020,31,1,OUTBOUND-BRIDGEVILLE,,0,192710602,shp-31-51,1,1
769070,71A,2,INBOUND-OAKLAND,,1,192657907,shp-71A-07,1,1
28070,27,2,INBOUND-DOWNTOWN,,1,192731907,shp-27-01,1,1
7465010,28X,4,INBOUND-DOWNTOWN,,1,192680401,shp-28X-01,1,1
12813020,38,1,INBOUND-DOWNTOWN,,1,192709002,shp-38-02,1,1
9999010,88,4,OUTBOUND-BAKERY SQUARE,,0,192698101,shp-88-10,1,1
205070,P1,2,INBOUND-DOWNTOWN,,1,192656407,shp-P1-09,1,1
12663010,16,4,OUTBOUND-AVALON LOOP,,0,193276301,shp-16-56,1,1
14001010,82,4,INBOUND-DOWNTOWN,,1,192680801,shp-82-11,1,1
13849070,83,2,INBOUND-DOWNTOWN,,1,192481507,shp-83-01,1,1
191080,27,3,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,192889008,shp-27-51,1,1
4515020,6,1,OUTBOUND-NORTHVIEW HEIGHTS,,0,193156702,shp-6-09,1,1
259070,51,2,OUTBOUND-BRENTWOOD LOOP ,,0,192462207,shp-51-70,1,1
10978080,93,3,INBOUND-GLEN HAZEL VIA GREENFIELD,,1,192786008,shp-93-11,1,1
11836070,22,2,OUTBOUND-KENNEDY CENTER,,0,192729007,shp-22-54,1,1
8610070,61D,2,INBOUND-OAKLAND,,1,192457707,shp-61D-01,1,1
1778020,91,1,OUTBOUND-VA HOSPITAL-ASPINWALL,,0,193137602,shp-91-68,1,1
10816070,82,2,OUTBOUND-LINCOLN,,0,192670907,shp-82-59,1,1
2955010,15,4,OUTBOUND-NORTH VIEW HEIGHTS - SUMMER HILL,,0,193271301,shp-15-51,1,1
7723080,71B,3,INBOUND-DOWNTOWN,,1,192913908,shp-71B-02,1,1
715020,56,1,OUTBOUND-PENN STATE MCKEESPORT,,0,192438402,shp-56-01,1,1
1880010,6,4,OUTBOUND-NORTHVIEW HEIGHTS,,0,193271601,shp-6-09,1,1
6900020,64,1,OUTBOUND-WATERFRONT,,0,192450202,shp-64-51,1,1
3186010,11,4,OUTBOUND-DOWNTOWN,,0,193264001,shp-11-01,1,1
5956020,31,1,OUTBOUND-BRIDGEVILLE,,0,192722602,shp-31-51,1,1
4927070,6,2,INBOUND-DOWNTOWN,,1,193299007,shp-6-06,1,1
12768010,28X,4,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,192687301,shp-28X-51,1,1
975020,83,1,INBOUND-DOWNTOWN,,1,192433702,shp-83-01,1,1
6199020,16,1,OUTBOUND-AVALON LOOP,,0,193133202,shp-16-56,1,1
2994020,74,1,INBOUND-EAST LIBERTY,,1,192649902,shp-74-01,1,1
8964020,O1,1,OUTBOUND-ROSS FLYER,,0,193136802,shp-O1-53,1,1
2839010,89,4,OUTBOUND-PENN AND ATLANTIC,,0,192698701,shp-89-51,1,1
6416020,81,1,OUTBOUND-WHARTON SQUARE VIA OAKLAND,,0,192453202,shp-81-51,1,1
3303070,12,2,INBOUND-DOWNTOWN,,1,193307307,shp-12-01,1,1
12697020,27,1,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,192703802,shp-27-51,1,1
12361080,61D,3,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192786908,shp-61D-51,1,1
2507020,71A,1,OUTBOUND-HIGHLAND PARK,,0,192618002,shp-71A-53,1,1
6095070,16,2,INBOUND-DOWNTOWN,,1,193312207,shp-16-13,1,1
12993020,43,1,INBOUND-DOWNTOWN,,1,192706102,shp-43-07,1,1
7503070,26,2,OUTBOUND-CRAFTON-INGRAM SHOPPING CENTER,,0,192735807,shp-26-51,1,1
11884020,71C,1,OUTBOUND-WILKINSBURG STATION,,0,192647102,shp-71C-93,1,1
11599010,22,4,OUTBOUND-KENNEDY CENTER,,0,192742601,shp-22-54,1,1
12037020,67,1,OUTBOUND-CCAC BOYCE,,0,192630302,shp-67-52,1,1
7133070,Y49,2,INBOUND-DOWNTOWN,,1,192483907,shp-Y49-08,1,1
5348010,77,4,OUTBOUND-ALCOMA,,0,192695401,shp-77-72,1,1
4761010,71D,4,OUTBOUND-WILKINSBURG STATION,,0,192695901,shp-71D-54,1,1
671010,21,4,INBOUND-DOWNTOWN,,1,192745801,shp-21-13,1,1
4878010,28X,4,INBOUND-DOWNTOWN,,1,192688001,shp-28X-01,1,1
13803020,69,1,INBOUND-PITTSBURGH VIA OAKLAND-SQUIRREL HILL,,1,192626102,shp-69-02,1,1
3753080,86,3,INBOUND-DOWNTOWN,,1,192911908,shp-86-08,1,1
7283020,16,1,OUTBOUND-AVALON LOOP,,0,193167902,shp-16-56,1,1
7343020,81,1,INBOUND-DOWNTOWN VIA HILL DISTRICT,,1,192453302,shp-81-01,1,1
1873070,79,2,INBOUND-LINCOLN LOOP,,1,192663307,shp-79-18,1,1
7538070,17,2,INBOUND-Downtown,,1,193301807,shp-17-09,1,1
5695070,71D,2,INBOUND-OAKLAND,,1,192671507,shp-71D-07,1,1
11802080,16,3,OUTBOUND-AVALON LOOP,,0,193293708,shp-16-56,1,1
13222010,40,4,OUTBOUND-MOUNT WASHINGTON,,0,193272501,shp-40-55,1,1
512020,91,1,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,193135202,shp-91-22,1,1
11871070,88,2,INBOUND-DOWNTOWN,,1,192677907,shp-88-09,1,1
5288080,16,3,OUTBOUND-AVALON LOOP,,0,193292708,shp-16-56,1,1
10477080,86,3,INBOUND-DOWNTOWN,,1,192926508,shp-86-08,1,1
12312080,71A,3,INBOUND-OAKLAND,,1,192913808,shp-71A-07,1,1
4776020,74,1,OUTBOUND-HOMEWOOD,,0,192649502,shp-74-52,1,1
7757020,15,1,INBOUND-DOWNTOWN,,1,193160602,shp-15-01,1,1
4457080,8,3,OUTBOUND-WEST VIEW,,0,193287808,shp-8-62,1,1
12988020,20,1,INBOUND-DOWNTOWN,,1,192711402,shp-20-01,1,1
668020,12,1,INBOUND-DOWNTOWN,,1,193156202,shp-12-01,1,1
6456020,Y46,1,OUTBOUND-ELIZABETH ,,0,192454402,shp-Y46-54,1,1
13776080,88,3,INBOUND-DOWNTOWN,,1,192921008,shp-88-09,1,1
2807080,61D,3,OUTBOUND-WATERFRONT VIA SQUIRREL HILL,,0,192790508,shp-61D-51,1,1
2187020,64,1,OUTBOUND-WATERFRONT,,0,192452302,shp-64-51,1,1
11832010,82,4,OUTBOUND-LINCOLN,,0,192696401,shp-82-59,1,1
9459080,17,3,INBOUND-Downtown,,1,193282908,shp-17-09,1,1
2874020,71D,1,INBOUND-OAKLAND,,1,192614602,shp-71D-07,1,1
13905010,71D,4,INBOUND-OAKLAND,,1,192693901,shp-71D-07,1,1
2305010,40,4,INBOUND-DOWNTOWN,,1,193272501,shp-40-07,1,1
3896010,16,4,OUTBOUND-AVALON LOOP,,0,193276701,shp-16-56,1,1
9968080,51,3,OUTBOUND-BRENTWOOD LOOP ,,0,192775308,shp-51-70,1,1
3106010,Y46,4,INBOUND-DOWNTOWN,,1,192488601,shp-Y46-11,1,1
2326070,71B,2,INBOUND-DOWNTOWN,,1,192671207,shp-71B-02,1,1
14043020,16,1,OUTBOUND-AVALON LOOP,,0,193163702,shp-16-56,1,1
7990070,61A,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192472607,shp-61A-52,1,1
11434020,48,1,OUTBOUND-SOUTH HILLS JUNCTION,,0,192719502,shp-48-56,1,1
122010,43,4,OUTBOUND-BAILEY-ALLENTOWN,,0,192749401,shp-43-54,1,1
11858020,40,1,OUTBOUND-MOUNT WASHINGTON,,0,193169502,shp-40-55,1,1
3639020,61A,1,INBOUND-DOWNTOWN,,1,192444402,shp-61A-01,1,1
7464070,G2,2,OUTBOUND-CARNEGIE,,0,192727607,shp-G2-53,1,1
4615080,61C,3,INBOUND-PITTSBURGH VIA OAKLAND,,1,192787508,shp-61C-01,1,1
10373070,55,2,OUTBOUND-WEST MIFFLIN,,0,192460807,shp-55-55,1,1
3669020,60,1,OUTBOUND-WALNUT-CRAWFORD VILLAGE,,0,192419002,shp-60-01,1,1
13758020,82,1,OUTBOUND-LINCOLN,,0,192652602,shp-82-59,1,1
14092010,G2,4,INBOUND-DOWNTOWN,,1,192750701,shp-G2-04,1,1
11476070,88,2,OUTBOUND-BAKERY SQUARE,,0,192676407,shp-88-10,1,1
4110010,71C,4,OUTBOUND-WILKINSBURG STATION,,0,192692501,shp-71C-93,1,1
13554080,86,3,INBOUND-DOWNTOWN,,1,192918108,shp-86-08,1,1
8621020,69,1,OUTBOUND-FORBES HOSPITAL,,0,192626102,shp-69-51,1,1
7325080,57,3,OUTBOUND-WATERFRONT,,0,192785408,shp-57-51,1,1
2392010,12,4,INBOUND-DOWNTOWN,,1,193274301,shp-12-01,1,1
1443020,71A,1,OUTBOUND-HIGHLAND PARK,,0,192618702,shp-71A-53,1,1
7712020,O1,1,OUTBOUND-ROSS FLYER,,0,193131502,shp-O1-53,1,1
3893070,79,2,INBOUND-LINCOLN LOOP,,1,192676507,shp-79-18,1,1
11082020,65,1,INBOUND-DOWNTOWN,,1,192617602,shp-65-02,1,1
2538020,6,1,INBOUND-DOWNTOWN,,1,193165402,shp-6-06,1,1
1334070,71A,2,OUTBOUND-HIGHLAND PARK,,0,192669507,shp-71A-53,1,1
8126010,71A,4,INBOUND-OAKLAND,,1,192690701,shp-71A-07,1,1
10698010,57,4,INBOUND-DOWNTOWN,,1,192487601,shp-57-01,1,1
9908070,13,2,INBOUND-DOWNTOWN,,1,193299607,shp-13-15,1,1
12365070,51,2,INBOUND-DOWNTOWN,,1,192460607,shp-51-02,1,1
599070,87,2,INBOUND-DOWNTOWN VIA STRIP DISTRICT,,1,192675007,shp-87-01,1,1
5833080,69,3,OUTBOUND-TRAFFORD VIA WILKINSBURG,,0,192923808,shp-69-52,1,1
8797010,91,4,OUTBOUND-VA HOSPITAL-ASPINWALL,,0,193278001,shp-91-68,1,1
10544080,56,3,INBOUND-DOWNTOWN,,1,192785508,shp-56-13,1,1
11590080,86,3,INBOUND-DOWNTOWN,,1,192926708,shp-86-08,1,1
6415020,71B,1,INBOUND-DOWNTOWN,,1,192631002,shp-71B-02,1,1
2789080,51,3,INBOUND-DOWNTOWN,,1,192774808,shp-51-01,1,1
10251080,29,3,OUTBOUND-PITTSBURGH TECHNICAL COLLEGE,,0,192888208,shp-29-01,1,1
7858020,86,1,INBOUND-DOWNTOWN,,1,192623302,shp-86-08,1,1
6949020,82,1,INBOUND-DOWNTOWN,,1,192620302,shp-82-11,1,1
2468010,51,4,INBOUND-DOWNTOWN,,1,192493201,shp-51-25,1,1
13614020,83,1,OUTBOUND-WHARTON SQ VIA OAKLAND,,0,192453902,shp-83-51,1,1
4246020,38,1,OUTBOUND-CHARTIER VALLEY SHOPPING CENTER,,0,192722902,shp-38-52,1,1
4358020,14,1,OUTBOUND-AMBRIDGE,,0,193134802,shp-14-01,1,1
5561070,71C,2,OUTBOUND-WILKINSBURG STATION,,0,192673507,shp-71C-93,1,1
3420070,75,2,OUTBOUND-WATERWORKS,,0,192673207,shp-75-25,1,1
4969020,20,1,INBOUND-DOWNTOWN,,1,192707502,shp-20-01,1,1
12547010,61B,4,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,192495401,shp-61B-51,1,1
3613070,48,2,OUTBOUND-SOUTH HILLS JUNCTION,,0,192729407,shp-48-56,1,1
8774070,64,2,OUTBOUND-WATERFRONT,,0,192481707,shp-64-51,1,1
5966020,93,1,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,192431902,shp-93-56,1,1
14067080,39,3,OUTBOUND-BROOKLINE,,0,192881708,shp-39-55,1,1
6088070,86,2,OUTBOUND-WILKINSBURG,,0,192662707,shp-86-56,1,1
6069020,71A,1,OUTBOUND-HIGHLAND PARK,,0,192654302,shp-71A-53,1,1
1392020,17,1,INBOUND-Downtown,,1,193170002,shp-17-09,1,1
10879080,74,3,INBOUND-EAST LIBERTY,,1,192920108,shp-74-02,1,1
6582020,21,1,OUTBOUND-SEWICKLEY,,0,192706202,shp-21-59,1,1
12472020,75,1,INBOUND-SOUTH SIDE WORKS VIA OAKLAND,,1,192617202,shp-75-02,1,1
8386010,27,4,INBOUND-DOWNTOWN,,1,192751101,shp-27-01,1,1
263020,22,1,OUTBOUND-KENNEDY CENTER,,0,192707402,shp-22-54,1,1
10919010,91,4,OUTBOUND-VA HOSPITAL-ASPINWALL,,0,193278601,shp-91-68,1,1
13253010,93,4,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,192504801,shp-93-56,1,1
4474020,61D,1,INBOUND-OAKLAND,,1,192451402,shp-61D-01,1,1
1066020,P1,1,OUTBOUND-SWISSVALE,,0,192611202,shp-P1-08,1,1
2496010,55,4,INBOUND-NORTH VERSAILLES,,1,192491401,shp-55-01,1,1
23020,86,1,OUTBOUND-WILKINSBURG,,0,192623402,shp-86-56,1,1
7983070,31,2,INBOUND-DOWNTOWN,,1,192740907,shp-31-01,1,1
4811010,13,4,OUTBOUND-WEST VIEW,,0,193275301,shp-13-70,1,1
8433080,93,3,OUTBOUND-LAWRENCEVILLE SHOPPING CENTER,,0,192778608,shp-93-56,1,1
4287080,58,3,INBOUND-DOWNTOWN,,1,192911308,shp-58-01,1,1
11128020,31,1,OUTBOUND-BRIDGEVILLE,,0,192722102,shp-31-51,1,1
